region,#,Building Name,City,Height (m),Height (ft),Floors,Completion,Material,Use,timestamp
South America,25,Majestic,Bucaramanga (CO),163.1,535,42,2015,concrete,residential,2019-01-18T02:39:17Z
South America,26,Mirage 57,Barranquilla (CO),162,531,43,2015,concrete,residential,2019-01-18T02:39:17Z
South America,27,Mulieris Torre Norte,Buenos Aires (AR),161.4,530,45,2009,concrete,residential,2019-01-18T02:39:17Z
South America,27,Mulieris Torre Sur,Buenos Aires (AR),161.4,530,45,2009,concrete,residential,2019-01-18T02:39:17Z
South America,29,Altino Arantes,São Paulo (BR),161,528,36,1947,concrete,office,2019-01-18T02:39:17Z
South America,30,Torre El Faro I,Buenos Aires (AR),160,525,46,2003,concrete,residential,2019-01-18T02:39:17Z
South America,30,Torre El Faro II,Buenos Aires (AR),160,525,46,2005,concrete,residential,2019-01-18T02:39:17Z
South America,32,Vision Tower,Balneario Camboriu (BR),160,525,38,2017,concrete,residential,2019-01-18T02:39:17Z
South America,33,Torre Repsol YPF,Buenos Aires (AR),160,525,36,2008,concrete,office,2019-01-18T02:39:17Z
South America,34,Villa Serena Home Club Torre A,Balneario Camboriu (BR),159.3,523,49,2012,concrete,residential,2019-01-18T02:39:17Z
South America,34,Villa Serena Home Club Torre B,Balneario Camboriu (BR),159.3,523,49,2012,concrete,residential,2019-01-18T02:39:17Z
South America,36,Torre Norte,São Paulo (BR),158,518,38,1999,concrete,office,2019-01-18T02:39:17Z
South America,37,Begonias,São Paulo (BR),157.9,518,41,2008,concrete,residential,2019-01-18T02:39:17Z
South America,37,Ipes,São Paulo (BR),157.9,518,41,2009,concrete,residential,2019-01-18T02:39:17Z
South America,37,Jabuticabeiras,São Paulo (BR),157.9,518,41,2008,concrete,residential,2019-01-18T02:39:17Z
South America,37,Limantos,São Paulo (BR),157.9,518,41,2011,concrete,residential,2019-01-18T02:39:17Z
South America,37,Magnolias,São Paulo (BR),157.9,518,41,2008,concrete,residential,2019-01-18T02:39:17Z
South America,37,Reseda,São Paulo (BR),157.9,518,41,2008,concrete,residential,2019-01-18T02:39:17Z
South America,37,Zineas,São Paulo (BR),157.9,518,41,2009,concrete,residential,2019-01-18T02:39:17Z
South America,44,Torre Le Parc,Buenos Aires (AR),157.9,518,51,1996,concrete,residential,2019-01-18T02:39:17Z
South America,45,Palmetto Eliptic,Cartagena (CO),156,512,41,2011,concrete,residential,2019-01-18T02:39:17Z
South America,46,Chateau Puerto Madero,Buenos Aires (AR),155.7,511,48,2009,concrete,residential,2019-01-18T02:39:17Z
South America,47,Torre BBVA,Buenos Aires (AR),155,509,33,2016,concrete,office,2019-01-18T02:39:17Z
South America,48,Mansao Margarida Costa Pinto,Salvador (BR),154.5,507,43,2008,concrete,residential,2019-01-18T02:39:17Z
South America,49,Edificio Grattacielo,Barranquilla (CO),153.1,502,40,2014,steel/concrete,residential,2019-01-18T02:39:17Z
South America,50,Ocean Palace,Balneario Camboriu (BR),152.8,501,42,2012,concrete,residential,2019-01-18T02:39:17Z
South America,51,Universe Life Square,Curitiba (BR),152.6,501,43,2014,concrete,residential / office,2019-01-18T02:39:17Z
South America,52,Residencial Alfredo Volpi,Joao Pessoa (BR),152.5,500,47,2016,concrete,residential,2019-01-18T02:39:17Z
South America,53,Morros City,Cartagena (CO),151.8,498,40,2017,concrete,residential,2019-01-18T02:39:17Z
South America,54,Ventura Corporate Towers,Rio de Janeiro (BR),151.4,497,34,2010,concrete,office,2019-01-18T02:39:17Z
South America,55,Ibiza Towers - Torre Central,Balneario Camboriu (BR),150,492,43,2015,concrete,residential,2019-01-18T02:39:17Z
South America,56,Jardim do Mar 1,Praia Grande (BR),150,492,42,2017,concrete,residential,2019-01-18T02:39:17Z
South America,56,Jardim do Mar 2,Praia Grande (BR),150,492,42,2017,concrete,residential,2019-01-18T02:39:17Z
South America,58,Air Offices,Barueri (BR),150,492,38,2016,concrete,office,2019-01-18T02:39:17Z
South America,59,Torre Krystal,Bogota (CO),150,492,35,2015,concrete,office,2019-01-18T02:39:17Z
South America,60,E-Tower,São Paulo (BR),149,489,39,2005,concrete/steel,office,2019-01-18T02:39:17Z
South America,61,Birmann 21,São Paulo (BR),149,489,24,1998,concrete,office,2019-01-18T02:39:17Z
South America,62,Premier Vision,Goiania (BR),148,486,44,2014,concrete,residential,2019-01-18T02:39:17Z
South America,63,West Side,Barueri (BR),147,482,37,2005,concrete,office,2019-01-18T02:39:17Z
South America,64,Maison Heritage,Londrina (BR),146,479,40,2014,concrete,residential,2019-01-18T02:39:17Z
South America,65,Torre Galicia Central,Buenos Aires (AR),145,476,33,2007,concrete,office,2019-01-18T02:39:17Z
South America,66,Torre del Boulevard,Buenos Aires (AR),144,472,43,2007,concrete,residential,2019-01-18T02:39:17Z
South America,66,Torre del Parque,Buenos Aires (AR),144,472,43,2006,concrete,residential,2019-01-18T02:39:17Z
South America,66,Torre del Rio,Buenos Aires (AR),144,472,43,2005,concrete,residential,2019-01-18T02:39:17Z
South America,69,Josephine Baker,São Paulo (BR),143.9,472,43,2014,concrete,residential,2019-01-18T02:39:17Z
South America,70,Premier Unique,Goiania (BR),142,466,44,2014,concrete,residential,2019-01-18T02:39:17Z
South America,71,Icono Lofts,Asuncion (PY),142,466,37,2014,concrete,residential,2019-01-18T02:39:17Z
South America,72,Jardins da Aurora - Torre Beberibe,Recife (BR),141.8,465,47,2017,concrete,residential,2019-01-18T02:39:17Z
South America,72,Jardins da Aurora - Torre Capibaribe,Recife (BR),141.8,465,47,2017,concrete,residential,2019-01-18T02:39:17Z
South America,74,Edificio Alas,Buenos Aires (AR),141,463,41,1950,concrete,office,2019-01-18T02:39:17Z
South America,75,Canario,São Paulo (BR),141,463,40,2010,concrete,residential,2019-01-18T02:39:17Z
South America,75,Inhambu,São Paulo (BR),141,463,40,2010,concrete,residential,2019-01-18T02:39:17Z
South America,77,Sky Tower,Balneario Camboriu (BR),141,463,39,2017,concrete,residential,2019-01-18T02:39:17Z
South America,78,Eldorado Business Tower,São Paulo (BR),141,463,36,2007,concrete,hotel / office,2019-01-18T02:39:17Z
South America,79,Edificio Santos DuMont,Rio de Janeiro (BR),140.8,462,45,1975,concrete,office,2019-01-18T02:39:17Z
South America,80,Maui I,Rosario (AR),140.7,462,46,2014,concrete,residential,2019-01-18T02:39:17Z
South America,81,Eco Berrini,São Paulo (BR),140.1,460,36,2011,concrete,office,2019-01-18T02:39:17Z
South America,82,Torre Banco De La Nación,Lima (PE),140.1,460,30,2015,concrete,office,2019-01-18T02:39:17Z
South America,83,Ibiza Towers - Torre Norte,Balneario Camboriu (BR),140,459,39,2014,concrete,residential,2019-01-18T02:39:17Z
South America,83,Ibiza Towers - Torre Sul,Balneario Camboriu (BR),140,459,39,2016,concrete,residential,2019-01-18T02:39:17Z
South America,83,Royal Garden,Maringa (BR),140,459,39,1991,concrete,residential,2019-01-18T02:39:17Z
South America,86,Edificio Horizontes,Cartagena (CO),140,459,37,2007,concrete,residential,2019-01-18T02:39:17Z
South America,87,Marina Beach Towers - Torre Atlantic,Balneario Camboriu (BR),140,459,34,2014,concrete,residential,2019-01-18T02:39:17Z
South America,88,Edificio Camara de Comercio,Medellin (CO),139,456,32,1977,concrete,office,2019-01-18T02:39:17Z
South America,89,Camargo Corporate North Tower,São Paulo (BR),139,456,30,2015,composite,office,2019-01-18T02:39:17Z
South America,89,Camargo Corporate South Tower,São Paulo (BR),139,456,30,2016,composite,office,2019-01-18T02:39:17Z
South America,91,Emiliano Analia Franco,São Paulo (BR),138.4,454,42,2012,concrete,residential,2019-01-18T02:39:17Z
South America,92,Katherine,São Paulo (BR),138.3,454,39,2013,concrete,residential,2019-01-18T02:39:17Z
South America,93,Mirante João Olímpio Filho,Natal (BR),138,453,43,2009,concrete,residential,2019-01-18T02:39:17Z
South America,94,Empresarial Charles Darwin,Recife (BR),138,453,39,2017,concrete,office,2019-01-18T02:39:17Z
South America,95,Torre Girasoles,La Paz (BO),138,453,38,2013,concrete,residential,2019-01-18T02:39:17Z
South America,96,Edificio Lineu de Paula Machado,Rio de Janeiro (BR),138,453,34,1980,concrete,office,2019-01-18T02:39:17Z
South America,97,Palmetto Bocagrande,Cartagena (CO),137.6,451,39,2009,concrete,residential,2019-01-18T02:39:17Z
South America,98,Mandarim,São Paulo (BR),137,449,42,2006,concrete,residential,2019-01-18T02:39:17Z
South America,99,Evolution Corporate,Curitiba (BR),137,449,40,2004,concrete,office,2019-01-18T02:39:17Z
South America,100,Apogee,Balneario Camboriu (BR),137,449,37,2017,concrete,residential,2019-01-18T02:39:17Z
South America,101,Rio Mamore,Joao Pessoa (BR),136.8,449,42,2011,concrete,residential,2019-01-18T02:39:17Z
South America,102,The Point,Guayaquil (EC),136.6,448,36,2014,concrete,office,2019-01-18T02:39:17Z
South America,103,Torre Sao Paulo,São Paulo (BR),136.1,446,34,2009,concrete,office,2019-01-18T02:39:17Z
South America,104,Complejo Bellini Plaza San Martín 2,Buenos Aires (AR),136,446,42,2016,concrete,residential,2019-01-18T02:39:17Z
South America,105,Parke 475,Cartagena (CO),136,446,36,2017,concrete,residential,2019-01-18T02:39:17Z
South America,106,Torre Alpha,São Paulo (BR),136,446,35,2017,concrete,office,2019-01-18T02:39:17Z
South America,106,Torre Sigma,São Paulo (BR),136,446,35,2017,concrete,office,2019-01-18T02:39:17Z
South America,108,Edificio Avenida Central,Rio de Janeiro (BR),136,446,34,1961,steel,office,2019-01-18T02:39:17Z
South America,108,Sede do Banerj,Rio de Janeiro (BR),136,446,34,1965,concrete,office,2019-01-18T02:39:17Z
South America,110,Mundo Plaza Empresarial,Salvador (BR),135.6,445,41,2010,concrete,office,2019-01-18T02:39:17Z
South America,111,Torre Renoir 1,Buenos Aires (AR),135.4,444,41,2008,concrete,residential,2019-01-18T02:39:17Z
South America,112,Torres del Yacht I,Buenos Aires (AR),135,443,45,2014,concrete,residential,2019-01-18T02:39:17Z
South America,112,Torres del Yacht II,Buenos Aires (AR),135,443,45,2014,concrete,residential,2019-01-18T02:39:17Z
South America,114,Residencial Tarsila Do Amaral - Torre A,Joao Pessoa (BR),135,443,41,2018,concrete,residential,2019-01-18T02:39:17Z
South America,114,Residencial Tarsila Do Amaral - Torre B,Joao Pessoa (BR),135,443,41,2018,concrete,residential,2019-01-18T02:39:17Z
South America,116,Evidence Office,Goiania (BR),135,443,35,2009,concrete,office,2019-01-18T02:39:17Z
South America,117,Sede BNH,Rio de Janeiro (BR),135,443,30,1968,concrete,office,2019-01-18T02:39:17Z
South America,118,Banco Real Santander Headquarters,São Paulo (BR),135,443,28,2009,concrete,office,2019-01-18T02:39:17Z
South America,119,Rochaverá Corporate Tower C,São Paulo (BR),134,440,32,2012,concrete,office,2019-01-18T02:39:17Z
South America,120,Metropolis,Balneario Camboriu (BR),133.9,439,41,2010,concrete,residential,2019-01-18T02:39:17Z
South America,121,Hospital Sírio-Libanês,São Paulo (BR),133.8,439,27,2015,composite,hospital,2019-01-18T02:39:17Z
South America,122,106 Serido Torre 1,São Paulo (BR),133.8,439,36,2012,concrete,residential,2019-01-18T02:39:17Z
South America,122,106 Serido Torre 2,São Paulo (BR),133.8,439,36,2012,concrete,residential,2019-01-18T02:39:17Z
South America,124,Maison Infinity,Londrina (BR),133,436,38,2017,concrete,residential,2019-01-18T02:39:17Z
South America,125,Helen,São Paulo (BR),132.6,435,38,2018,concrete,residential,2019-01-18T02:39:17Z
South America,126,Horto Santa Luzia,Salvador (BR),132,433,40,2015,concrete,residential,2019-01-18T02:39:17Z
South America,127,Altiplex José Olímpio,Joao Pessoa (BR),132,433,37,2018,concrete,office / residential,2019-01-18T02:39:17Z
South America,128,Ciragan,São Paulo (BR),131.7,432,42,2007,concrete,residential / office,2019-01-18T02:39:17Z
South America,129,Mundo Plaza Residencial,Salvador (BR),131.4,431,37,2010,concrete,residential,2019-01-18T02:39:17Z
South America,130,Freguesia de Casa Forte,Recife (BR),131.3,431,42,2007,concrete,residential,2019-01-18T02:39:17Z
South America,131,Seculo Frontin,Rio de Janeiro (BR),131.1,430,40,1983,concrete,office,2019-01-18T02:39:17Z
South America,132,Premier Lac de Rose,Goiania (BR),131,430,40,2014,concrete,residential,2019-01-18T02:39:17Z
South America,133,Pier Duarte Coelho,Recife (BR),130.7,429,42,2009,concrete,residential,2019-01-18T02:39:17Z
South America,133,Pier Mauricio de Nassau,Recife (BR),130.7,429,42,2009,concrete,residential,2019-01-18T02:39:17Z
South America,135,Terras Brasilis,Recife (BR),130,427,44,2005,concrete,residential,2019-01-18T02:39:17Z
South America,136,Estrela do Atlantico Bloco A,Natal (BR),130,427,43,2009,concrete,residential,2019-01-18T02:39:17Z
South America,136,Estrela do Atlantico Bloco B,Natal (BR),130,427,43,2009,concrete,residential,2019-01-18T02:39:17Z
South America,138,Dolfines Guarani Torre 1,Rosario (AR),130,427,42,2010,concrete,residential,2019-01-18T02:39:17Z
South America,138,Dolfines Guarani Torre 2,Rosario (AR),130,427,42,2010,concrete,residential,2019-01-18T02:39:17Z
South America,140,World Trade Center Torre 4,Montevideo (UY),130,427,39,2012,concrete,office,2019-01-18T02:39:17Z
South America,141,Torre Alicante,Londrina (BR),130,427,37,2012,concrete,residential,2019-01-18T02:39:17Z
South America,142,Ocean Tower,Cartagena (CO),130,427,33,2017,concrete,residential / hotel,2019-01-18T02:39:17Z
South America,143,Sede Corporativa Banco Macro,Buenos Aires (AR),130,427,28,2017,concrete,office,2019-01-18T02:39:17Z
South America,144,Saint Claire,São Paulo (BR),129.9,426,33,2010,concrete,residential,2019-01-18T02:39:17Z
South America,145,Alvear Icon Hotel & Residences,Buenos Aires (AR),129.5,425,32,2015,steel/concrete,residential / hotel,2019-01-18T02:39:17Z
South America,146,Tours Mont Blanc Torre A,Joao Pessoa (BR),129.4,425,39,2014,concrete,residential,2019-01-18T02:39:17Z
South America,146,Tours Mont Blanc Torre B,Joao Pessoa (BR),129.4,425,39,2014,concrete,residential,2019-01-18T02:39:17Z
South America,148,I-Tower,Barueri (BR),129.2,424,32,2010,concrete,office,2019-01-18T02:39:17Z
South America,149,Mirabilia Palermo 1,Buenos Aires (AR),129,423,45,2007,concrete,residential,2019-01-18T02:39:17Z
South America,149,Mirabilia Palermo 2,Buenos Aires (AR),129,423,45,2007,concrete,residential,2019-01-18T02:39:17Z
South America,151,Mercantil Finasa,São Paulo (BR),129,423,35,1973,concrete,office,2019-01-18T02:39:17Z
South America,152,Florida Penthouses A,São Paulo (BR),128.6,422,40,2008,concrete,residential,2019-01-18T02:39:17Z
South America,153,Maria Angela Lucena,Recife (BR),128,420,42,2011,concrete,residential,2019-01-18T02:39:17Z
South America,154,Camille Claudel,São Paulo (BR),127.7,419,37,2015,concrete,residential,2019-01-18T02:39:17Z
South America,155,Condominio La Casona,Santa Cruz (BO),127,417,27,2009,concrete,residential / office,2019-01-18T02:39:17Z
South America,156,Alexandria,Balneario Camboriu (BR),126,413,36,2008,concrete,residential,2019-01-18T02:39:17Z
South America,157,Torre Alto Palermo I,Buenos Aires (AR),126,413,35,1995,concrete,residential,2019-01-18T02:39:17Z
South America,157,Torre Alto Palermo II,Buenos Aires (AR),126,413,35,1997,concrete,residential,2019-01-18T02:39:17Z
South America,159,Mansões Heron Marinho,Joao Pessoa (BR),125.6,412,38,2015,concrete,residential,2019-01-18T02:39:17Z
South America,160,Edificio Demetrio Eliades,Mar del Plata (AR),125,410,40,1969,concrete,residential,2019-01-18T02:39:17Z
South America,160,Terrazzo Imperiale,Salvador (BR),125,410,40,2007,concrete,residential,2019-01-18T02:39:17Z
South America,162,North Point 3,Bogota (CO),125,410,34,2009,concrete,office,2019-01-18T02:39:17Z
South America,163,Torre Sindoni,Maracay (VE),125,410,32,1999,concrete,office,2019-01-18T02:39:17Z
South America,164,Torre Aqualina,Rosario (AR),125,410,39,2009,concrete,residential,2019-01-18T02:39:17Z
South America,165,Brennand Plaza,Recife (BR),124.5,408,36,2010,concrete,residential,2019-01-18T02:39:17Z
South America,166,Porto Real Residence,Joao Pessoa (BR),124.3,408,38,2013,concrete,residential,2019-01-18T02:39:17Z
South America,167,Morada do Sol VI,Rio de Janeiro (BR),124,407,38,1967,concrete,residential,2019-01-18T02:39:17Z
South America,167,Morada do Sol VII,Rio de Janeiro (BR),124,407,38,1967,concrete,residential,2019-01-18T02:39:17Z
South America,169,Rio Loire,Curitiba (BR),124,407,33,1996,concrete,residential,2019-01-18T02:39:17Z
South America,170,Torre CorpBanca,Caracas (VE),124,407,30,1966,concrete,office,2019-01-18T02:39:17Z
South America,170,Tower Bridge Corporate,São Paulo (BR),124,407,30,2012,concrete,office,2019-01-18T02:39:17Z
South America,172,Cipriani Hotel & Residences,São Paulo (BR),123.5,405,29,2014,concrete,hotel / retail,2019-01-18T02:39:17Z
South America,173,WTorre JK Torre 2,São Paulo (BR),123.5,405,26,2012,concrete,office,2019-01-18T02:39:17Z
South America,174,Aderbal Jurema,Recife (BR),123.4,405,40,2005,concrete,residential,2019-01-18T02:39:17Z
South America,175,Antonio Espindola,Recife (BR),123,404,40,2009,concrete,residential,2019-01-18T02:39:17Z
South America,176,Torre Alcorta,Buenos Aires (AR),123,404,29,2009,concrete,residential,2019-01-18T02:39:17Z
South America,177,Magnific,Goiania (BR),122.8,403,35,2011,concrete,residential,2019-01-18T02:39:17Z
South America,178,Issa Hazbun Residencial,Natal (BR),122.8,403,37,2016,concrete,residential,2019-01-18T02:39:17Z
South America,179,Boulevard Side Residencial,Salvador (BR),122.8,403,35,2012,concrete,residential / hotel,2019-01-18T02:39:17Z
South America,180,Condominio Barra Tower,Balneario Camboriu (BR),122.5,402,37,2008,concrete,residential,2019-01-18T02:39:17Z
South America,181,Torre Charles de Gaulle,Rio de Janeiro (BR),122.2,401,36,1977,concrete,residential,2019-01-18T02:39:17Z
South America,181,Torre Ernest Hemingway,Rio de Janeiro (BR),122.2,401,36,1990,concrete,residential,2019-01-18T02:39:17Z
South America,183,Paineiras,São Paulo (BR),122.1,401,40,2004,concrete,residential,2019-01-18T02:39:17Z
South America,183,Plátano,São Paulo (BR),122.1,401,40,2006,concrete,residential,2019-01-18T02:39:17Z
South America,185,Ultramare Class Club Residence Torre A,Joao Pessoa (BR),122,400,37,2012,concrete,residential,2019-01-18T02:39:17Z
South America,185,Ultramare Class Club Residence Torre B,Joao Pessoa (BR),122,400,37,2012,concrete,residential,2019-01-18T02:39:17Z
South America,187,Montalcini Residencial,São Paulo (BR),121.9,400,34,2013,concrete,residential,2019-01-18T02:39:17Z
South America,188,Treze de Maio 33,Rio de Janeiro (BR),121.6,399,40,1983,concrete,residential,2019-01-18T02:39:17Z
South America,189,Beach Class International,Recife (BR),121.4,398,37,2010,concrete,hotel,2019-01-18T02:39:17Z
South America,190,Mendo Sampaio,Recife (BR),121,397,41,2005,concrete,residential,2019-01-18T02:39:17Z
South America,191,Horizonte,São Paulo (BR),121,397,38,2008,concrete,residential,2019-01-18T02:39:17Z
South America,191,Mirante,São Paulo (BR),121,397,38,2008,concrete,residential,2019-01-18T02:39:17Z
South America,191,Panorama,São Paulo (BR),121,397,38,2008,concrete,residential,2019-01-18T02:39:17Z
South America,194,Edifico Maria Edicta,Recife (BR),120.7,396,38,2011,concrete,residential,2019-01-18T02:39:17Z
South America,195,Saint Paul de Vence,Nova Lima (BR),120.7,396,41,2015,concrete,residential,2019-01-18T02:39:17Z
South America,196,Saint Pietro Residence,Juiz de Fora (BR),120.4,395,35,2014,concrete,residential,2019-01-18T02:39:17Z
South America,197,Torre Begonias,Lima (PE),120.3,395,26,2013,concrete,office,2019-01-18T02:39:17Z
South America,198,Westin Libertador Lima,Lima (PE),120.1,394,30,2011,concrete,hotel,2019-01-18T02:39:17Z
South America,199,Residencias Anauco,Caracas (VE),120,394,44,1972,concrete,hotel,2019-01-18T02:39:17Z
South America,199,Residencias Caroata,Caracas (VE),120,394,44,1972,concrete,residential,2019-01-18T02:39:17Z
South America,199,Residencias Catuche,Caracas (VE),120,394,44,1972,concrete,residential,2019-01-18T02:39:17Z
South America,199,Residencias El Tejar,Caracas (VE),120,394,44,1972,concrete,residential,2019-01-18T02:39:17Z
South America,199,Residencias Mohedano,Caracas (VE),120,394,44,1970,concrete,residential,2019-01-18T02:39:17Z
